,olympic_game,type,discipline,event,event_step,normal,team,group,licensed,country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
6736,lillehammer-1994,olympic,freestyle-skiing,aerials-men,aerials-men_1,1,1,1,1,SUI,CAN,CAN,CAN,USA,CAN,USA,SWE,FRA,GBR,USA,BLR,BLR,AUT,NOR,UKR,NED,FRA,UZB,JPN,ITA,SUI,ITA,FRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,lillehammer-1994,olympic,freestyle-skiing,moguls-men,moguls-men_1,1,1,1,1,CAN,RUS,FRA,FRA,SWE,FRA,CAN,USA,FIN,SWE,SWE,SWE,USA,AUS,NOR,AUS,SUI,USA,USA,FIN,KAZ,ITA,GER,ESP,GBR,AUS,JPN,BLR,ITA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6738,lillehammer-1994,olympic,freestyle-skiing,aerials-women,aerials-women_1,1,1,1,1,UZB,SWE,NOR,SUI,UKR,AUS,USA,CAN,GER,BLR,UKR,RUS,USA,SWE,SUI,AUS,CHN,CHN,CAN,USA,GBR,GER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6739,lillehammer-1994,olympic,freestyle-skiing,moguls-women,moguls-women_1,1,1,1,1,NOR,USA,RUS,FRA,FRA,GER,USA,USA,CAN,ITA,JPN,RUS,FIN,RUS,RUS,CAN,SWE,SUI,CAN,GER,UZB,ITA,CAN,ESP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6740,lillehammer-1994,olympic,speed-skating,1000m-men,1000m-men_1,1,1,1,1,USA,BLR,RUS,CHN,CAN,CAN,NOR,JPN,NED,CAN,JPN,AUT,GER,JPN,NED,CAN,RUS,KOR,JPN,KAZ,USA,NED,SWE,NED,ITA,RUS,GER,GER,SWE,USA,0,KOR,UKR,KAZ,USA,ROU,AUS,ITA,KOR,KOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6741,lillehammer-1994,olympic,speed-skating,1000m-men,1000m-men_2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6742,lillehammer-1994,olympic,speed-skating,1500m-men,1500m-men_1,1,1,1,1,NOR,NED,NED,NOR,RUS,GER,CAN,NED,NED,UKR,POL,ITA,GER,NOR,JPN,RUS,AUT,NOR,GER,GER,JPN,AUT,0,CAN,AUS,ROU,JPN,CAN,KAZ,KAZ,ROU,USA,KAZ,ITA,BLR,AUS,USA,CAN,USA,POL,KOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6743,lillehammer-1994,olympic,speed-skating,1500m-men,1500m-men_2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6744,lillehammer-1994,olympic,speed-skating,5000m-women,5000m-women_1,1,1,1,1,GER,GER,JPN,ITA,RUS,KAZ,NED,JPN,JPN,NED,NED,AUT,RUS,ROU,AUT,CAN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6745,lillehammer-1994,olympic,speed-skating,1500m-women,1500m-women_1,1,1,1,1,AUT,RUS,GER,USA,NED,RUS,RUS,ROU,JPN,NED,GER,ITA,JPN,GER,JPN,JPN,CAN,POL,AUT,USA,USA,NED,ROU,CAN,RUS,GER,USA,CAN,ITA,KOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6746,lillehammer-1994,olympic,speed-skating,500m-women,500m-women_1,1,1,1,1,USA,CAN,GER,CHN,KOR,GER,RUS,NOR,CHN,JPN,CHN,GER,CHN,JPN,GER,CAN,RUS,JPN,NED,RUS,0,RUS,USA,0,JPN,CAN,AUT,KOR,ROU,HUN,KOR,KOR,CAN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6747,lillehammer-1994,olympic,speed-skating,500m-women,500m-women_2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,ROU,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6748,lillehammer-1994,olympic,speed-skating,3000m-women,3000m-women_1,1,1,1,1,RUS,AUT,GER,KAZ,NED,JPN,JPN,ROU,NED,JPN,NED,RUS,AUT,CAN,GER,POL,ROU,ITA,USA,SWE,USA,USA,KOR,KAZ,LAT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6749,lillehammer-1994,olympic,speed-skating,10000m-men,10000m-men_1,1,1,1,1,NOR,NOR,NED,NED,POL,GER,NED,SWE,AUT,AUT,JPN,RUS,JPN,KAZ,ITA,SWE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,lillehammer-1994,olympic,speed-skating,1000m-women,1000m-women_1,1,1,1,1,USA,GER,CHN,GER,GER,JPN,AUT,CAN,RUS,RUS,RUS,GER,0,NED,KOR,CHN,ROU,JPN,CAN,NED,JPN,AUT,USA,RUS,0,NOR,JPN,ROU,0,CHN,USA,KOR,CAN,HUN,KOR,KOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6751,lillehammer-1994,olympic,speed-skating,1000m-women,1000m-women_2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,CHN,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,CAN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6752,lillehammer-1994,olympic,speed-skating,5000m-men,5000m-men_1,1,1,1,1,NOR,NOR,NED,NED,NED,JPN,POL,GER,AUT,AUT,RUS,SWE,JPN,SWE,ITA,KAZ,CAN,POL,KAZ,ROU,UKR,CAN,GER,JPN,AUS,NOR,KAZ,SUI,GER,USA,RUS,BLR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,lillehammer-1994,olympic,speed-skating,500m-men,500m-men_1,1,1,1,1,RUS,RUS,JPN,CHN,JPN,JPN,NOR,USA,JPN,BLR,CAN,CAN,0,KOR,RUS,RUS,CAN,GER,USA,USA,NED,AUT,UKR,NED,SWE,CAN,USA,GER,ITA,KOR,NED,ITA,KAZ,SWE,0,KOR,NED,ROU,GER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754,lillehammer-1994,olympic,speed-skating,500m-men,500m-men_2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,KAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KOR,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6755,lillehammer-1994,olympic,short-track-speed-skating,1000m-men,1000m-men_1,1,1,1,1,KOR,KOR,CAN,JPN,KOR,CAN,GBR,CAN,USA,USA,NOR,AUS,AUS,CHN,ITA,CHN,SWE,JPN,USA,RUS,ITA,GBR,NED,AUS,NZL,FRA,NZL,NZL,MGL,RUS,BEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756,lillehammer-1994,olympic,short-track-speed-skating,500m-men,500m-men_1,1,1,1,1,KOR,ITA,GBR,CAN,CAN,KOR,SWE,AUS,NOR,AUS,CAN,KOR,JPN,USA,JPN,CHN,RUS,NZL,USA,RUS,FRA,NED,AUS,MGL,USA,BEL,GBR,NZL,NZL,CHN,ITA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757,lillehammer-1994,olympic,short-track-speed-skating,1000m-women,1000m-women_1,1,1,1,1,KOR,CAN,KOR,CHN,CHN,CAN,CAN,USA,KOR,JPN,AUS,RUS,USA,CHN,ITA,FRA,BEL,ITA,BEL,GBR,BUL,ITA,RSA,RUS,FRA,NED,FRA,NED,RUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6758,lillehammer-1994,olympic,short-track-speed-skating,3000m-relay-women,3000m-relay-women_1,1,1,1,1,Republic of Korea,Canada,United States of America,Italy,Russian Federation,Netherlands,France,People's Republic of China,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6759,lillehammer-1994,olympic,short-track-speed-skating,500m-women,500m-women_1,1,1,1,1,USA,CHN,USA,KOR,KOR,CHN,CHN,0,JPN,CAN,ITA,AUS,FRA,CAN,KOR,RUS,RUS,ITA,NED,RUS,KAZ,FRA,BUL,ITA,GBR,NED,BEL,FRA,RSA,BEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6760,lillehammer-1994,olympic,short-track-speed-skating,500m-women,500m-women_2,1,1,1,1,1,0,0,0,0,0,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6761,lillehammer-1994,olympic,short-track-speed-skating,5000m-relay-men,5000m-relay-men_1,1,1,1,1,Italy,United States of America,Australia,Canada,Japan,Norway,People's Republic of China,New Zealand,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6762,lillehammer-1994,olympic,ski-jumping,normal-hill-individual-men,normal-hill-individual-men_1,1,1,1,1,NOR,NOR,GER,GER,JPN,FIN,AUT,JPN,JPN,AUT,GER,AUT,CZE,FRA,0,FIN,FRA,GER,ITA,0,0,FRA,SWE,KAZ,SUI,0,0,SLO,POL,FIN,ITA,ITA,USA,SWE,USA,CZE,FIN,BLR,NOR,SUI,SLO,0,SWE,USA,RUS,KAZ,FRA,USA,KAZ,GEO,SVK,NOR,SWE,RUS,JPN,UKR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6763,lillehammer-1994,olympic,ski-jumping,normal-hill-individual-men,normal-hill-individual-men_2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SLO,0,0,0,0,SLO,0,0,0,0,0,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6764,lillehammer-1994,olympic,ski-jumping,normal-hill-individual-men,normal-hill-individual-men_3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CZE,0,0,0,0,0,SVK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765,lillehammer-1994,olympic,ski-jumping,teams-men,teams-men_1,1,1,1,1,Germany,Japan,Austria,Norway,Finland,France,Czech Republic,Italy,Slovenia,Sweden,United States of America,Russian Federation,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6766,lillehammer-1994,olympic,ski-jumping,large-hill-individual-men,large-hill-individual-men_1,1,1,1,1,GER,NOR,AUT,JPN,FIN,NOR,CZE,JPN,SLO,FRA,GER,AUT,JPN,JPN,GER,ITA,NOR,FIN,AUT,ITA,FRA,FIN,FRA,GER,FIN,AUT,SLO,SVK,CZE,CZE,POL,ITA,SLO,SWE,USA,SUI,KAZ,SLO,CZE,SWE,SWE,RUS,NOR,RUS,SVK,USA,FRA,KAZ,RUS,USA,SUI,UKR,USA,BLR,GEO,SWE,RUS,KAZ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6767,lillehammer-1994,olympic,figure-skating,individual-men,individual-men_1,1,1,1,1,RUS,CAN,FRA,UKR,CAN,USA,FRA,USA,GBR,CAN,RUS,JPN,DEN,ROU,RUS,ISR,KOR,AUS,ROU,CHN,LAT,JPN,BLR,RSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6768,lillehammer-1994,olympic,figure-skating,individual-women,individual-women_1,1,1,1,1,UKR,USA,CHN,FRA,JPN,GER,GER,USA,CAN,POL,HUN,FIN,CZE,FRA,GBR,SUI,FRA,JPN,UKR,ESP,KOR,UKR,CHN,BUL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,lillehammer-1994,olympic,figure-skating,pairs-mixed,pairs-mixed_1,1,1,1,1,RUS,RUS,CAN,RUS,USA,CZE,GER,LAT,USA,CAN,AUS,CAN,GER,USA,GBR,UKR,BLR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6770,lillehammer-1994,olympic,figure-skating,ice-dancing-mixed,ice-dancing-mixed_1,1,1,1,1,RUS,RUS,GBR,FIN,FRA,RUS,UKR,CZE,GER,CAN,BLR,LTU,UZB,FRA,USA,CZE,POL,KAZ,UKR,HUN,UZB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6771,lillehammer-1994,olympic,alpine-skiing,slalom-men,slalom-men_1,1,1,1,1,AUT,ITA,SLO,SLO,SWE,NOR,USA,ITA,SUI,SLO,SUI,FIN,SWE,CAN,SUI,FRA,SUI,JPN,JPN,ESP,KOR,HUN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6772,lillehammer-1994,olympic,alpine-skiing,super-g-women,super-g-women_1,1,1,1,1,USA,RUS,ITA,SWE,ITA,GER,SLO,CAN,AUT,USA,FRA,CAN,USA,FRA,AUT,SUI,ITA,GER,FRA,FRA,RUS,NOR,0,JPN,CAN,SLO,SWE,0,ESP,AUT,GER,NOR,SVK,RUS,NOR,AND,KAZ,RUS,ROU,UKR,HUN,ARG,ARG,ARG,ARG,CYP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6773,lillehammer-1994,olympic,alpine-skiing,super-g-women,super-g-women_2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUT,0,0,0,0,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6774,lillehammer-1994,olympic,alpine-skiing,alpine-combined-men,alpine-combined-men_1,1,1,1,1,NOR,NOR,NOR,AUT,USA,SUI,SLO,SWE,LUX,SLO,SLO,SUI,SWE,GER,ITA,ITA,SUI,NOR,BUL,NZL,FIN,FIN,SLO,LIE,ESP,BUL,POL,ESP,KAZ,HUN,USA,CHI,LIE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6775,lillehammer-1994,olympic,alpine-skiing,alpine-combined-women,alpine-combined-women_1,1,1,1,1,SWE,SUI,SLO,ITA,GER,SLO,FRA,GER,GER,USA,SWE,ITA,SVK,SLO,NOR,ITA,JPN,UKR,KAZ,ROU,ARG,ARG,BEL,USA,ARG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6776,lillehammer-1994,olympic,alpine-skiing,downhill-men,downhill-men_1,1,1,1,1,USA,NOR,CAN,AUT,LUX,FRA,0,FRA,NOR,NOR,USA,ITA,ITA,SUI,AUT,SUI,USA,NOR,AUT,ITA,ITA,FRA,SUI,FRA,GER,GBR,CAN,GBR,LIE,FIN,CAN,SWE,LIE,SWE,SLO,GER,RUS,USA,LIE,LIE,POR,CHI,KAZ,BUL,ARG,POL,GEO,MEX,CHI,BRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6777,lillehammer-1994,olympic,alpine-skiing,downhill-men,downhill-men_2,1,1,1,1,1,0,0,0,0,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6778,lillehammer-1994,olympic,alpine-skiing,downhill-women,downhill-women_1,1,1,1,1,GER,USA,ITA,GER,CAN,FRA,USA,RUS,SWE,SLO,NOR,GER,FRA,AUT,0,SLO,RUS,GER,CAN,USA,JPN,SUI,SLO,KAZ,ITA,FRA,USA,SUI,FRA,CAN,AUT,SVK,SUI,SWE,RUS,ROU,UKR,RUS,HUN,ROU,ARG,UKR,ARG,ARG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6779,lillehammer-1994,olympic,alpine-skiing,downhill-women,downhill-women_2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6780,lillehammer-1994,olympic,alpine-skiing,slalom-women,slalom-women_1,1,1,1,1,SUI,AUT,SLO,SWE,SUI,SUI,ITA,SLO,ITA,ITA,SLO,AUT,SWE,GER,NOR,ITA,SUI,USA,SWE,ISL,0,AUS,ESP,AND,HUN,ARG,BIH,HUN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6781,lillehammer-1994,olympic,alpine-skiing,slalom-women,slalom-women_2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SVK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6782,lillehammer-1994,olympic,alpine-skiing,giant-slalom-women,giant-slalom-women_1,1,1,1,1,ITA,GER,SUI,AUT,FRA,USA,ITA,NOR,SUI,GER,LIE,SLO,USA,AUT,ITA,SUI,ESP,FRA,NOR,SLO,ESP,ESP,ISL,AUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6783,lillehammer-1994,olympic,alpine-skiing,super-g-men,super-g-men_1,1,1,1,1,GER,USA,NOR,LUX,ITA,NOR,NOR,FRA,AUT,SUI,AUT,NOR,FIN,SUI,ITA,ITA,FRA,SWE,SWE,AUT,GER,SLO,FRA,CAN,SWE,CAN,LIE,SLO,SLO,RUS,FRA,LIE,JPN,RUS,BUL,ESP,AUS,ESP,ESP,FIN,CRO,POL,AND,AND,HUN,AND,CHI,ARG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6784,lillehammer-1994,olympic,alpine-skiing,giant-slalom-men,giant-slalom-men_1,1,1,1,1,GER,SUI,AUT,NOR,AUT,ITA,NOR,AUT,USA,ITA,AUT,NOR,FRA,SLO,GER,CAN,FRA,SWE,SUI,CAN,LIE,SLO,SLO,SLO,SWE,JPN,CRO,ESP,ITA,ISL,GBR,POR,KOR,USA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6785,lillehammer-1994,olympic,cross-country-skiing,relay-4x5km-women,relay-4x5km-women_1,1,1,1,1,Russian Federation,Norway,Italy,Finland,Switzerland,Sweden,Slovakia,Poland,Czech Republic,United States of America,France,Estonia,Kazakhstan,Belarus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6786,lillehammer-1994,olympic,cross-country-skiing,combined-10km-15km-pursuit-men,combined-10km-15km-pursuit-men_1,1,1,1,1,NOR,KAZ,ITA,FIN,RUS,FIN,NOR,GER,ITA,ITA,AUT,RUS,SUI,GER,SWE,RUS,RUS,JPN,KAZ,FRA,BLR,ITA,SWE,CZE,EST,KAZ,JPN,ESP,FRA,SUI,KAZ,ESP,USA,SVK,GER,CZE,CZE,GER,LIE,EST,USA,JPN,USA,CRO,USA,BLR,ESP,LTU,ISL,DEN,BLR,CAN,FRA,JPN,EST,SUI,AUS,CZE,ROU,BUL,DEN,ROU,GBR,LIE,KOR,AUS,BUL,KOR,ISL,BUL,CRO,LAT,GRE,BIH,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
